STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,AWND,AWND_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYHF,DYHF_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES
USW00004113,2006-04,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.6,",W",0,W,0,",W",9,",W",6,",W",0,",W",,,,,0,",W",7,",W",0,",W",8,",W",0,",W",6,,1,,20060422,",,W",,,,,,,20060410,",,W",20060429,",,W",-2.7,",W,22,",,,,,10.9,",,W,10,",28.3,",W,29,",2748.9,W,228,",W",36.6,",,,W",,,10.73,",W",18.61,",,,W",2.86,",,,W",,,270,",W",270,",W",19.7,",W",23.3,",W"
USW00004113,2006-05,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.7,",W",33.6,W,33.6,",W",10,",W",4,",W",0,",W",,,,,0,",W",6,",W",0,",W",18,",W",6,",W",6,,,,20060503,"+,,W",,,,,,,20060522,"+,,W",20060518,",,W",-3.8,",W,03,+",,,,,10.2,",,W,22,+",37.8,",W,18,",2870.9,W,122,",W",35.4,",,,W",,,15.48,",W",24.41,",,,W",6.55,",,,W",,,250,",W",240,",W",17.4,",W",21,",W"
USW00004113,2006-06,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.5,",W",86.1,W,52.5,",W",6,",W",4,",W",0,",W",,,,,0,",W",0,",W",0,",W",29,",W",6,",W",7,,1,,20060618,",,W",,,,,,,20060602,",,W",20060627,",,W",6.1,",W,18,",,,,,7.4,",,W,02,",40,",W,27,",2883.9,W,13,",W",27.7,",,,W",,,19.65,",W",27.74,",,,W",11.56,",,,W",,,280,",W",290,",W",13,",W",17,",W"
USW00004113,2006-07,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.9,",W",285.5,W,199.4,",W",2,",W",0,",W",0,",W",,,,,0,",W",0,",W",0,",W",31,",W",23,",W",,,,,20060731,",,W",,,,,,,20060712,",,W",20060723,",,W",6.1,",W,31,",,,,,1,",,W,12,",42.8,",W,23,",1.9,W,1.9,",W",1.8,",,,W",,,24.7,",W",34.64,",,,W",14.76,",,,W",,,230,",W",230,",W",12.5,",W",16.1,",W"
USW00004113,2006-08,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.5,",W",401.4,W,115.9,",W",1,",W",0,",W",0,",W",,,,,0,",W",0,",W",0,",W",31,",W",19,",W",,,,,20060831,",,W",,,,,,,20060808,",,W",20060807,",,W",5,",W,31,",,,,,0.3,",,W,08,",37.8,",W,07,",6.6,W,4.7,",W",0.3,",,,W",,,21.92,",W",31.94,",,,W",11.9,",,,W",,,240,",W",230,",W",13.9,",W",17.4,",W"
USW00004113,2006-09,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3,",W",432.3,W,30.9,",W",4,",W",1,",W",0,",W",,,,,0,",W",0,",W",0,",W",27,",W",3,",W",1,,,,20060901,",,W",,,,,,,20060920,",,W",20060904,",,W",1.7,",W,01,",,,,,4.3,",,W,20,",35,",W,04,",64,W,57.4,",W",6.4,",,,W",,,17.45,",W",27.16,",,,W",7.74,",,,W",,,250,",W",310,",W",12.5,",W",17.4,",W"
USW00004113,2006-10,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.9,"1,W",432.3,W,0,",W",5,",W",2,",W",0,",W",,,,,0,",W",12,",W",0,",W",7,",W",0,",W",13,,2,,20061031,",,W",,,,,,,20061015,",,W",20061001,",,W",-11.6,",W,31,",,,,,7.4,",,W,15,",23.9,",W,01,",322,W,258,",W",18.3,",,,W",,,10.01,",W",17.99,",,,W",2.03,",,,W",,,250,",W",250,",W",14.8,",W",18.3,",W"
USW00004113,2006-11,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.6,",W",432.6,W,0.3,",W",21,",W",7,",W",0,",W",,,,,0,",W",17,",W",2,",W",1,",W",0,",W",21,,3,,20061101,",,W",,,,,,,20061126,"+,,W",20061106,",,W",-13.2,",W,01,",,,,,4.3,",,W,26,+",25.6,",W,06,",711.8,W,389.8,",W",37.3,",,,W",,,5.35,",W",10.45,",,,W",0.25,",,,W",,,230,",W",210,",W",14.8,",W",19.2,",W"
USW00004113,2006-12,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.2,",W",432.6,W,0,",W",11,",W",5,",W",0,",W",,,,,0,",W",27,",W",9,",W",0,",W",0,",W",29,,8,,20061217,"+,,W",,,,,,,20061214,",,W",20061214,",,W",-8.2,",W,17,+",,,,,12.4,",,W,14,",15.6,",W,14,",1279.2,W,567.4,",W",41.2,",,,W",,,0.03,",W",3.27,",,,W",-3.21,",,,W",,,230,",W",250,",W",19.2,",W",24.6,",W"
USW00004113,2007-01,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.5,",W",0,W,0,",W",5,",W",1,",W",0,",W",,,,,0,",W",27,",W",10,",W",0,",W",0,",W",19,,3,,20070113,",,W",,,,,,,20070103,",,W",20070102,",,W",-17.1,",W,13,",,,,,8.1,",,W,03,",15.6,",W,02,",1872.3,W,593.1,",W",10.5,",,,W",,,-0.8,",W",3.79,",,,W",-5.39,",,,W",,,250,",W",250,",W",16.5,",W",22.8,",W"
USW00004113,2007-02,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.8,",W",0,W,0,",W",12,",W",4,",W",0,",W",,,,,0,",W",18,",W",1,",W",0,",W",0,",W",16,,6,,20070202,",,W",,,,,,,20070222,",,W",20070217,",,W",-12.1,",W,02,",,,,,4.8,",,W,22,",17.2,",W,17,",2281.8,W,409.5,",W",23.7,",,,W",,,3.71,",W",8.64,",,,W",-1.22,",,,W",,,240,",W",240,",W",16.5,",W",20.1,",W"
USW00004113,2007-03,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.3,",W",0,W,0,",W",10,",W",2,",W",0,",W",,,,,0,",W",15,",W",0,",W",5,",W",0,",W",10,,3,,20070321,",,W",,,,,,,20070326,",,W",20070317,",,W",-6,",W,21,",,,,,6.1,",,W,26,",24.4,",W,17,",2593.6,W,311.8,",W",16.3,",,,W",,,8.28,",W",15.78,",,,W",0.77,",,,W",,,260,",W",260,",W",13.9,",W",17,",W"
USW00004113,2007-04,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.9,"1,W",0,W,0,",W",8,",W",2,",W",0,",W",,,,,0,",W",8,",W",0,",W",8,",W",0,",W",8,,,,20070403,",,W",,,,,,,20070416,",,W",20070427,",,W",-6,",W,03,",,,,,5.3,",,W,16,",26.1,",W,27,",2817.8,W,224.2,",W",16.3,",,,W",,,10.86,",W",18.32,",,,W",3.4,",,,W",,,250,",W",260,",W",17,",W",20.1,",W"
USW00004113,2007-05,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.6,",W",6.7,W,6.7,",W",3,",W",2,",W",0,",W",,,,,0,",W",0,",W",0,",W",23,",W",2,",W",2,,,,20070514,"+,,W",,,,,,,20070502,",,W",20070531,",,W",1.7,",W,14,+",,,,,8.6,",,W,02,",33.9,",W,31,",2908.8,W,91,",W",11.9,",,,W",,,15.61,",W",24.81,",,,W",6.42,",,,W",,,250,",W",250,",W",16.1,",W",21,",W"
USW00004113,2007-06,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",4.1,",W",60.4,W,53.7,",W",5,",W",3,",W",0,",W",,,,,0,",W",0,",W",0,",W",28,",W",5,",W",5,,,,20070626,"+,,W",,,,,,,20070605,",,W",20070603,"+,,W",3.9,",W,26,+",,,,,15,",,W,05,",37.2,",W,03,+",2934.4,W,25.6,",W",27.5,",,,W",,,19.27,",W",27.5,",,,W",11.04,",,,W",,,260,",W",270,",W",14.8,",W",20.1,",W"
USW00004113,2007-07,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.2,",W",278.3,W,217.9,",W",1,",W",0,",W",0,",W",,,,,0,",W",0,",W",0,",W",31,",W",23,",W",1,,,,20070701,",,W",,,,,,,20070718,",,W",20070705,",,W",8.3,",W,01,",,,,,1,",,W,18,",41.7,",W,05,",0,W,0,",W",1,",,,W",,,25.36,",W",34.57,",,,W",16.15,",,,W",,,230,",W",230,",W",11.2,",W",14.3,",W"
USW00004113,2007-08,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.4,",W",391,W,112.7,",W",2,",W",0,",W",0,",W",,,,,0,",W",0,",W",0,",W",31,",W",12,",W",1,,,,20070827,",,W",,,,,,,20070820,",,W",20070830,"+,,W",6.1,",W,27,",,,,,1,",,W,20,",38.9,",W,30,+",3.3,W,3.3,",W",1.8,",,,W",,,21.86,",W",31.17,",,,W",12.55,",,,W",,,220,",W",150,",W",16.1,",W",28.6,",W"
USW00004113,2007-09,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3,",W",415.4,W,24.4,",W",3,",W",1,",W",0,",W",,,,,0,",W",0,",W",0,",W",25,",W",2,",W",5,,,,20070920,",,W",,,,,,,20070930,",,W",20070912,"+,,W",1.1,",W,20,",,,,,6.3,",,W,30,",32.2,",W,12,+",70.1,W,66.8,",W",8.6,",,,W",,,16.92,",W",25.79,",,,W",8.06,",,,W",,,250,",W",240,",W",13.9,",W",17.4,",W"
USW00004113,2007-10,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.6,",W",415.4,W,0,",W",9,",W",3,",W",0,",W",,,,,0,",W",7,",W",0,",W",5,",W",0,",W",12,,,,20071027,",,W",,,,,,,20071018,",,W",20071007,",,W",-6.6,",W,27,",,,,,6.9,",,W,18,",23.3,",W,07,",320.6,W,250.5,",W",22.4,",,,W",,,10.25,",W",17.51,",,,W",3,",,,W",,,280,",W",330,",W",12.5,",W",17,",W"
USW00004113,2007-11,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2,",W",415.4,W,0,",W",9,",W",4,",W",0,",W",,,,,0,",W",23,",W",2,",W",2,",W",0,",W",21,,2,,20071114,",,W",,,,,,,20071117,",,W",20071112,"+,,W",-7.1,",W,14,",,,,,9.9,",,W,17,",21.1,",W,12,+",748.8,W,428.2,",W",36.6,",,,W",,,4.06,",W",9.69,",,,W",-1.57,",,,W",,,340,",W",150,",W",54.5,",W",82.7,",W"
USW00004113,2007-12,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.2,",W",415.4,W,0,",W",17,",W",3,",W",0,",W",,,,,0,",W",23,",W",5,",W",1,",W",0,",W",13,,3,,20071209,",,W",,,,,,,20071206,",,W",20071203,",,W",-8.2,",W,09,",,,,,14,",,W,06,",21.1,",W,03,",1248.4,W,499.6,",W",33.3,",,,W",,,2.22,",W",6.46,",,,W",-2.03,",,,W",,,250,",W",240,",W",16.5,",W",21.9,",W"
USW00004113,2008-01,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.9,",W",0,W,0,",W",9,",W",4,",W",0,",W",,,,,0,",W",27,",W",6,",W",0,",W",0,",W",14,,3,,20080122,",,W",,,,,,,20080127,",,W",20080104,",,W",-15.5,",W,22,",,,,,18.8,",,W,27,",14.4,",W,04,",1823.2,W,574.8,",W",39.2,",,,W",,,-0.21,",W",4.7,",,,W",-5.12,",,,W",,,260,",W",170,",W",13.9,",W",21,",W"
USW00004113,2008-02,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.2,",W",0,W,0,",W",6,",W",1,",W",0,",W",,,,,0,",W",18,",W",0,",W",0,",W",0,",W",9,,1,,20080218,",,W",,,,,,,20080203,",,W",20080228,",,W",-7.7,",W,18,",,,,,4.3,",,W,03,",17.8,",W,28,",2204.6,W,381.4,",W",11.4,",,,W",,,5.18,",W",11.22,",,,W",-0.86,",,,W",,,250,",W",250,",W",18.3,",W",23.7,",W"
USW00004113,2008-03,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.8,",W",0,W,0,",W",10,",W",1,",W",0,",W",,,,,0,",W",19,",W",0,",W",0,",W",0,",W",3,,,,20080328,"+,,W",,,,,,,20080313,",,W",20080318,"+,,W",-7.1,",W,28,+",,,,,5.6,",,W,13,",16.7,",W,18,+",2597.5,W,392.9,",W",16.6,",,,W",,,5.66,",W",12.76,",,,W",-1.44,",,,W",,,250,",W",170,",W",15.7,",W",21.9,",W"
USW00004113,2008-04,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",4.4,"3,W",0,W,0,",W",2,",W",0,",W",0,",W",,,,,0,",W",10,",W",0,",W",5,",W",0,",W",1,,,,20080401,",,W",,,,,,,20080414,",,W",20080413,",,W",-8.8,",W,01,",,,,,1.8,",,W,14,",27.2,",W,13,",2885.5,W,288,",W",3.1,",,,W",,,8.73,",W",16.6,",,,W",0.87,",,,W",,,250,",W",260,",W",15.7,",W",21,",W"
USW00004113,2008-05,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.9,",W",22,W,22,",W",9,",W",2,",W",0,",W",,,,,0,",W",1,",W",0,",W",22,",W",4,",W",3,,,,20080502,",,W",,,,,1,,20080525,",,W",20080517,",,W",-1.6,",W,02,",,,,,3.8,",,W,25,",36.7,",W,17,",2982.8,W,97.3,",W",11.6,",,,W",,,15.9,",W",24.02,",,,W",7.79,",,,W",,,270,",W",120,",W",13.9,",W",19.2,",W"
USW00004113,2008-06,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",4.5,"1,W",52.8,W,30.8,"1,W",5,"1,W",3,"1,W",0,"1,W",,,,,0,"1,W",0,"1,W",0,"1,W",25,"1,W",4,"1,W",2,,,,20080619,"+,1,W",,,,,2,,20080603,",1,W",20080630,",1,W",5,"1,W,19,+",,,,,5.6,"1,,W,03,",40.6,"1,W,30,",3024.8,W,42,"1,W",13,"1,,,W",,,17.95,"1,W",26.82,"1,,,W",9.08,"1,,,W",,,270,"1,W",270,"1,W",17.4,"1,W",25.9,"1,W"
USW00004113,2008-07,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.6,",W",205.9,W,153.1,",W",2,",W",0,",W",0,",W",,,,,0,",W",0,",W",0,",W",31,",W",19,",W",,,,,20080711,",,W",,,,,1,,20080722,",,W",20080714,"+,,W",5.6,",W,11,",,,,,0.5,",,W,22,",37.8,",W,14,+",1.4,W,1.4,",W",0.8,",,,W",,,23.23,",W",32.89,",,,W",13.57,",,,W",,,240,",W",240,",W",11.6,",W",16.1,",W"
USW00004113,2008-08,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.4,",W",319.3,W,113.4,",W",4,",W",1,",W",0,",W",,,,,0,",W",0,",W",0,",W",31,",W",14,",W",2,,,,20080822,",,W",,,,,3,,20080818,",,W",20080817,",,W",6.7,",W,22,",,,,,4.6,",,W,18,",41.7,",W,17,",9,W,7.6,",W",6.9,",,,W",,,21.75,",W",31.18,",,,W",12.32,",,,W",,,280,",W",260,",W",14.3,",W",19.7,",W"
USW00004113,2008-09,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.3,",W",324.9,W,5.6,",W",1,",W",0,",W",0,",W",,,,,0,",W",0,",W",0,",W",27,",W",2,",W",1,,,,20080923,",,W",,,,,,,20080920,",,W",20080918,",,W",0.6,",W,23,",,,,,2,",,W,20,",32.8,",W,18,",74,W,65,",W",2,",,,W",,,16.36,",W",26.65,",,,W",6.06,",,,W",,,250,",W",240,",W",13.4,",W",16.5,",W"
USW00004113,2008-10,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.3,",W",324.9,W,0,",W",5,",W",1,",W",0,",W",,,,,0,",W",14,",W",0,",W",7,",W",0,",W",2,,,,20081012,"+,,W",,,,,,,20081003,",,W",20081001,",,W",-6.6,",W,12,+",,,,,2.8,",,W,03,",28.9,",W,01,",334.3,W,260.3,",W",6,",,,W",,,9.94,",W",18.3,",,,W",1.57,",,,W",,,250,",W",260,",W",16.5,",W",19.7,",W"
USW00004113,2008-11,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.3,",W",324.9,W,0,",W",10,",W",2,",W",0,",W",,,,,0,",W",17,",W",0,",W",0,",W",0,",W",19,,6,,20081124,",,W",,,,,,,20081111,",,W",20081112,",,W",-7.7,",W,24,",,,,,4.6,",,W,11,",20,",W,12,",716.1,W,381.8,",W",16.6,",,,W",,,5.61,",W",11.1,",,,W",0.12,",,,W",,,220,",W",210,",W",45.2,",W",82.7,",W"
USW00004113,2008-12,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.6,",W",324.9,W,0,",W",10,",W",1,",W",0,",W",,,,,4,",W",26,",W",12,",W",0,",W",0,",W",17,,7,,20081216,",,W",,,,,,,20081229,",,W",20081210,"+,,W",-26.6,",W,16,",,,,,9.7,",,W,29,",15.6,",W,10,+",1361.4,W,645.3,",W",18.2,",,,W",,,-2.48,",W",2.15,",,,W",-7.12,",,,W",,,250,",W",270,",W",14.3,",W",19.7,",W"
USW00004113,2009-01,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.6,",W",0,W,0,",W",8,",W",3,",W",0,",W",,,,,1,",W",23,",W",13,",W",0,",W",0,",W",14,,3,,20090126,",,W",,,,,,,20090102,",,W",20090112,",,W",-19.3,",W,26,",,,,,13.2,",,W,02,",16.1,",W,12,",1884.7,W,523.3,",W",29.4,",,,W",,,1.45,",W",5.22,",,,W",-2.32,",,,W",,,200,",W",150,",W",31.7,",W",65.7,",W"
USW00004113,2009-02,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2,",W",0,W,0,",W",8,",W",3,",W",0,",W",,,,,0,",W",26,",W",1,",W",0,",W",0,",W",16,,4,,20090227,"+,,W",,,,,,,20090223,",,W",20090225,"+,,W",-7.1,",W,27,+",,,,,4.8,",,W,23,",15,",W,25,+",2347.9,W,463.2,",W",15.9,",,,W",,,1.79,",W",6.89,",,,W",-3.3,",,,W",,,250,",W",260,",W",13.9,",W",17.9,",W"
USW00004113,2009-03,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",4.3,"1,W",0,W,0,",W",13,",W",2,",W",0,",W",,,,,0,",W",21,",W",0,",W",0,",W",0,",W",6,,2,,20090312,",,W",,,,,,,20090328,",,W",20090320,",,W",-11.6,",W,12,",,,,,10.4,",,W,28,",20.6,",W,20,",2751.4,W,403.5,",W",26.5,",,,W",,,5.32,",W",11.91,",,,W",-1.28,",,,W",,,270,",W",260,",W",20.1,",W",26.4,",W"
USW00004113,2009-04,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.7,",W",0,W,0,",W",7,",W",2,",W",0,",W",,,,,0,",W",9,",W",0,",W",6,",W",0,",W",3,,,,20090424,",,W",,,,,,,20090414,",,W",20090421,",,W",-5.5,",W,24,",,,,,8.1,",,W,14,",30,",W,21,",3000,W,248.6,",W",13.9,",,,W",,,10.05,",W",18.03,",,,W",2.06,",,,W",,,250,",W",250,",W",14.8,",W",19.2,",W"
USW00004113,2009-05,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.6,",W",24.4,W,24.4,",W",10,",W",3,",W",0,",W",,,,,0,",W",1,",W",0,",W",21,",W",5,",W",1,,,,20090501,",,W",,,,,2,,20090502,",,W",20090530,",,W",-0.5,",W,01,",,,,,12.4,",,W,02,",35.6,",W,30,",3111.6,W,111.6,",W",27.7,",,,W",,,15.52,",W",24.63,",,,W",6.42,",,,W",,,260,",W",270,",W",16.1,",W",22.8,",W"
USW00004113,2009-06,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.6,",W",94.1,W,69.7,",W",5,",W",1,",W",0,",W",,,,,0,",W",0,",W",0,",W",30,",W",4,",W",,,,,20090623,",,W",,,,,2,,20090612,",,W",20090624,",,W",4.4,",W,23,",,,,,2.8,",,W,12,",33.9,",W,24,",3119.4,W,7.8,",W",7.7,",,,W",,,20.4,",W",28.64,",,,W",12.15,",,,W",,,240,",W",230,",W",13.9,",W",19.2,",W"
USW00004113,2009-07,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.1,",W",272.6,W,178.5,",W",1,",W",0,",W",0,",W",,,,,0,",W",0,",W",0,",W",31,",W",24,",W",,,,,20090702,",,W",,,,,1,,20090712,",,W",20090731,",,W",7.2,",W,02,",,,,,1.8,",,W,12,",41.1,",W,31,",0,W,0,",W",1.8,",,,W",,,24.09,",W",34.61,",,,W",13.57,",,,W",,,240,",W",230,",W",16.1,",W",21.5,",W"
USW00004113,2009-08,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.5,",W",430.4,W,157.8,",W",3,",W",1,",W",0,",W",,,,,0,",W",0,",W",0,",W",31,",W",15,",W",1,,,,20090817,",,W",,,,,1,,20090807,",,W",20090801,",,W",8.3,",W,17,",,,,,4.1,",,W,07,",42.8,",W,01,",0,W,0,",W",5.2,",,,W",,,23.42,",W",32.43,",,,W",14.42,",,,W",,,250,",W",230,",W",13,",W",16.1,",W"
USW00004113,2009-09,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.8,",W",465,W,34.6,",W",2,",W",1,",W",0,",W",,,,,0,",W",0,",W",0,",W",28,",W",4,",W",1,,,,20090921,",,W",,,,,1,,20090905,",,W",20090913,"+,,W",0.6,",W,21,",,,,,3.3,",,W,05,",34.4,",W,13,+",40.6,W,40.6,",W",3.8,",,,W",,,18.13,",W",28.06,",,,W",8.2,",,,W",,,230,",W",260,",W",12.5,",W",16.1,",W"
USW00004113,2009-10,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.5,",W",465,W,0,",W",10,",W",6,",W",0,",W",,,,,0,",W",8,",W",0,",W",1,",W",0,",W",12,,1,,20091011,",,W",,,,,,,20091003,",,W",20091006,",,W",-7.1,",W,11,",,,,,9.7,",,W,03,",21.1,",W,06,",313,W,272.4,",W",39.5,",,,W",,,9.55,",W",16.11,",,,W",2.98,",,,W",,,260,",W",260,",W",13.9,",W",19.2,",W"
USW00004113,2009-11,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.4,",W",465,W,0,",W",8,",W",2,",W",0,",W",,,,,0,",W",24,",W",0,",W",0,",W",0,",W",12,,4,,20091130,",,W",,,,,,,20091127,",,W",20091117,",,W",-5.5,",W,30,",,,,,4.8,",,W,27,",19.4,",W,17,",720.5,W,407.5,",W",12.3,",,,W",,,4.75,",W",11.24,",,,W",-1.74,",,,W",,,250,",W",150,",W",17,",W",36.2,",W"
USW00004113,2009-12,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",1.5,",W",465,W,0,",W",10,",W",4,",W",0,",W",,,,,5,",W",29,",W",15,",W",0,",W",0,",W",23,,7,,20091210,",,W",,,,,,,20091215,",,W",20091221,",,W",-21.6,",W,10,",,,,,5.6,",,W,15,",13.3,",W,21,",1392.3,W,671.8,",W",26,",,,W",,,-3.34,",W",0.94,",,,W",-7.61,",,,W",,,240,",W",250,",W",13,",W",17.4,",W"
USW00004113,2010-01,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",1.9,",W",0,W,0,",W",17,",W",6,",W",0,",W",,,,,0,",W",14,",W",0,",W",0,",W",0,",W",22,,10,,20100108,"+,,W",,,,,,,20100126,",,W",20100118,",,W",-4.3,",W,08,+",,,,,6.9,",,W,26,",17.8,",W,18,",1836.9,W,444.6,",W",40.4,",,,W",,,3.99,",W",7.51,",,,W",0.47,",,,W",,,130,",W",120,",W",8.9,",W",12.5,",W"
USW00004113,2010-02,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",1.6,",W",0,W,0,",W",9,",W",1,",W",0,",W",,,,,0,",W",15,",W",0,",W",0,",W",0,",W",19,,9,,20100221,",,W",,,,,,,20100205,",,W",20100228,"+,,W",-8.2,",W,21,",,,,,5.1,",,W,05,",16.1,",W,28,+",2203.6,W,366.7,",W",14.8,",,,W",,,5.24,",W",11.12,",,,W",-0.64,",,,W",,,160,",W",150,",W",11.2,",W",15.7,",W"
USW00004113,2010-03,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.9,",W",0,W,0,",W",5,",W",3,",W",0,",W",,,,,0,",W",20,",W",0,",W",0,",W",0,",W",7,,,,20100319,",,W",,,,,,,20100328,",,W",20100316,"+,,W",-7.1,",W,19,",,,,,4.3,",,W,28,",20.6,",W,16,+",2540.8,W,337.2,",W",11.4,",,,W",,,7.45,",W",15.67,",,,W",-0.76,",,,W",,,280,",W",280,",W",16.5,",W",21,",W"
USW00004113,2010-04,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",4.6,",W",0,W,0,",W",8,",W",3,",W",0,",W",,,,,0,",W",4,",W",0,",W",7,",W",0,",W",4,,,,20100410,",,W",,,,,2,,20100420,",,W",20100419,",,W",-3.8,",W,10,",,,,,11.7,",,W,20,",26.7,",W,19,",2763.1,W,222.3,",W",25.8,",,,W",,,10.92,",W",18.06,",,,W",3.78,",,,W",,,260,",W",260,",W",17.4,",W",21,",W"
USW00004113,2010-05,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.9,",W",5,W,5,",W",12,",W",4,",W",0,",W",,,,,0,",W",2,",W",0,",W",15,",W",0,",W",4,,,,20100509,"+,,W",,,,,1,,20100518,",,W",20100516,",,W",-0.5,",W,09,+",,,,,8.9,",,W,18,",30,",W,16,",2919.2,W,156.1,",W",32.2,",,,W",,,13.46,",W",20.96,",,,W",5.95,",,,W",,,250,",W",270,",W",17.9,",W",26.4,",W"
