STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,ADPT,ADPT_ATTRIBUTES,ASLP,ASLP_ATTRIBUTES,ASTP,ASTP_ATTRIBUTES,AWBT,AWBT_ATTRIBUTES,AWND,AWND_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYHF,DYHF_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,RHAV,RHAV_ATTRIBUTES,RHMN,RHMN_ATTRIBUTES,RHMX,RHMX_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES
USW00093230,2000-12,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,1.9,",W",8.7,W,0,",W",11,",W",2,",W",0,",W",,,,,0,",W",31,",W",0,",W",0,",W",0,",W",,,,,20001218,",,W",,,,,,,20001214,",,W",20001221,"+,,W",-11.7,",W,18,",,,,,7.1,",,W,14,",10.6,",W,21,+",1921.1,W,566.9,",W",17.2,",,,W",,,,,,,,,0.05,",W",6.9,",,,W",-6.81,",,,W",,,200,",W",210,",W",14.8,",W",20.1,",W"
USW00093230,2001-01,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,2.2,"1,W",0,X,0,"4,W",10,"1,W",1,"1,W",0,"1,W",,,,,4,"4,W",27,"4,W",7,"4,W",0,"4,W",0,"4,W",,,,,20010117,",4,W",,,,,,,20010111,",1,W",20010103,",4,W",-21.1,"4,W,17,",,,,,4.3,"1,,W,11,",11.7,"4,W,03,",2514.5,X,593.4,"4,W",10.4,"1,,,W",,,,,,,,,-3.65,"4,W",3.81,"4,,,W",-11.1,"4,,,W",,,200,"1,W",200,"1,W",15.6,"1,W",21,"1,W"
USW00093230,2001-02,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,2.7,",W",0,X,0,",W",9,",W",7,",W",0,",W",,,,,1,",W",28,",W",8,",W",0,",W",0,",W",,,,,20010212,",,W",,,,,,,20010222,",,W",20010205,"+,,W",-21.7,",W,12,",,,,,7.4,",,W,22,",12.2,",W,05,+",3127.2,X,612.7,",W",28.9,",,,W",,,,,,,,,-3.55,",W",2.74,",,,W",-9.84,",,,W",,,190,",W",200,",W",13,",W",16.5,",W"
USW00093230,2001-03,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,2.1,",W",0,X,0,",W",6,",W",3,",W",0,",W",,,,,0,",W",30,",W",0,",W",0,",W",0,",W",,,,,20010301,",,W",,,,,,,20010309,",,W",20010331,"+,,W",-17.2,",W,01,",,,,,5.1,",,W,09,",17.2,",W,31,+",3602.1,X,474.9,",W",14,",,,W",,,,,,,,,3.01,",W",10.34,",,,W",-4.31,",,,W",,,190,",W",180,",W",11.2,",W",14.8,",W"
USW00093230,2001-04,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,3,",W",0,X,0,",W",8,",W",4,",W",0,",W",,,,,0,",W",28,",W",4,",W",1,",W",0,",W",,,,,20010410,",,W",,,,,,,20010421,",,W",20010430,",,W",-13.3,",W,10,",,,,,7.6,",,W,21,",21.7,",W,30,",4084.2,X,482.1,",W",31.4,",,,W",,,,,,,,,2.26,",W",9.24,",,,W",-4.72,",,,W",,,200,",W",210,",W",15.6,",W",21.9,",W"
USW00093230,2001-05,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,2.5,"1,W",0,X,0,"1,W",2,"1,W",0,"1,W",0,"1,W",,,,,0,"1,W",6,"1,W",0,"1,W",21,"1,W",0,"1,W",,,,,20010506,",1,W",,,,,,,20010522,",1,W",20010531,",1,W",-2.2,"1,W,06,",,,,,0.5,"1,,W,22,",27.8,"1,W,31,",4282.7,X,198.5,"1,W",0.8,"1,,,W",,,,,,,,,11.72,"1,W",21.57,"1,,,W",1.87,"1,,,W",,,40,"1,W",10,"1,W",11.6,"1,W",17.4,"1,W"
USW00093230,2001-06,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,3.3,",W",0,X,0,",W",0,",W",0,",W",0,",W",,,,,0,",W",4,",W",0,",W",21,",W",0,",W",,,,,20010614,"+,,W",,,,,,,20010627,"+,,W",20010621,",,W",-2.2,",W,14,+",,,,,0,",T,W,27,+",28.9,",W,21,",4438.3,X,155.6,",W",0,",T,,W",,,,,,,,,13.15,",W",22.88,",,,W",3.41,",,,W",,,190,",W",200,",W",14.3,",W",19.7,",W"
USW00093230,2001-07,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,2.6,",X",3.7,X,3.7,",X",1,",X",0,",X",0,",X",,,,,0,",X",0,",X",0,",X",28,",X",0,",X",,,,,20010715,"+,,X",,,,,2,,20010703,",,X",20010703,",,X",1.1,",X,15,+",,,,,1.5,",,X,03,",31.1,",X,03,",96,X,96,",X",1.5,",,,X",,,,,,,,,15.36,",X",25.36,",,,X",5.35,",,,X",,,190,",X",200,",X",11.6,",X",16.5,",X"
USW00093230,2001-08,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,2.4,",X",7.6,X,3.9,",X",1,",X",1,",X",0,",X",,,,,0,",X",0,",X",0,",X",31,",X",0,",X",,,,,20010822,"+,,X",,,,,,,20010808,",,X",20010828,"+,,X",1.1,",X,22,+",,,,,5.3,",,X,08,",30.6,",X,28,+",160.8,X,64.8,",X",5.3,",,,X",,,,,,,,,16.37,",X",27.66,",,,X",5.07,",,,X",,,190,",X",210,",X",10.3,",X",14.8,",X"
USW00093230,2001-09,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,2.2,",X",7.6,X,0,",X",2,",X",1,",X",0,",X",,,,,0,",X",8,",X",0,",X",26,",X",0,",X",,,,,20010914,"+,,X",,,,,1,,20010925,",,X",20010909,",,X",-1.1,",X,14,+",,,,,8.1,",,X,25,",27.2,",X,09,",322.7,X,161.9,",X",8.4,",,,X",,,,,,,,,12.94,",X",23.7,",,,X",2.17,",,,X",,,210,",X",190,",X",16.1,",X",23.7,",X"
USW00093230,2001-10,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,2.1,"3,X",7.6,X,0,",X",1,",X",1,",X",0,",X",,,,,0,",X",21,",X",0,",X",10,",X",0,",X",,,,,20011024,"+,,X",,,,,,,20011030,",,X",20011003,"+,,X",-4.4,",X,24,+",,,,,7.6,",,X,30,",26.1,",X,03,+",601.2,X,278.5,",X",7.6,",,,X",,,,,,,,,9.35,",X",19.25,",,,X",-0.55,",,,X",,,190,"4,X",190,"4,X",11.6,"4,X",16.1,"4,X"
USW00093230,2001-11,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,2.5,",X",7.6,X,0,",X",7,",X",5,",X",0,",X",,,,,0,",X",28,",X",4,",X",0,",X",0,",X",2,,4,,20011126,",,X",,,,,,,20011124,",,X",20011104,",,X",-15.6,",X,26,",,,,,20.1,",,X,24,",17.2,",X,04,",1076.2,X,475,",X",63.4,",,,X",,,,,,,,,2.5,",X",9.59,",,,X",-4.59,",,,X",,,200,",X",190,",X",16.5,",X",23.2,",X"
USW00093230,2001-12,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,2.6,",X",7.6,X,0,",X",14,",X",8,",X",1,",X",,,,,3,",X",31,",X",3,",X",0,",X",0,",X",3,,10,,20011215,",,X",,,,,,,20011202,",,X",20011208,",,X",-19.4,",X,15,",,,,,34,",,X,02,",10.6,",X,08,",1724.1,X,647.9,",X",73.3,",,,X",,,,,,,,,-2.57,",X",3.58,",,,X",-8.71,",,,X",,,200,",X",180,",X",17,",X",24.1,",X"
USW00093230,2002-01,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,2.5,",X",0,X,0,",X",7,",Z",2,",Z",0,",Z",,,,,5,",X",31,",X",8,",X",0,",X",0,",X",,,2,,20020130,"+,,X",,,,,,,20020102,",,Z",20020107,",,X",-24.4,",X,30,+",,,,,7.9,",,Z,02,",13.3,",X,07,",2393.7,X,669.6,",X",15.4,",,,Z",,,,,,,,,-3.27,",X",4.02,",,,X",-10.55,",,,X",0,",W",200,",X",190,",X",13.9,",X",21,",X"
USW00093230,2002-02,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,2.2,",X",0,X,0,",X",4,",X",3,",X",0,",X",,,,,2,",X",28,",X",0,",X",0,",X",0,",X",,,1,,20020204,"+,,X",,,,,,,20020207,",,X",20020222,",,X",-18.3,",X,04,+",,,,,5.8,",,X,07,",15.6,",X,22,",2924.9,X,531.2,",X",12.9,",,,X",,,,,,,,,-0.64,",X",7.28,",,,X",-8.55,",,,X",0,"1,W",200,",X",190,",X",15.6,",X",22.8,",X"
USW00093230,2002-03,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,3.1,",X",0,X,0,"2,X",8,"1,X",2,"1,X",0,"1,X",,,,,0,"2,X",28,"2,X",6,"1,X",0,"1,X",0,"1,X",1,,5,,20020316,"+,2,X",,,,,,,20020306,",1,X",20020330,",1,X",-17.2,"2,X,16,+",,,,,16.8,"1,,X,06,",17.2,"1,X,30,",3455.7,X,530.8,"1,X",26,"1,,,X",,,,,,,,,-0.02,"2,X",6.96,"1,,,X",-7,"2,,,X",,,,,,,,,,
USW00093230,2002-04,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,2.6,",X",0,X,0,",X",9,",X",1,",X",0,",X",,,,,0,",X",25,",X",1,",X",0,",X",0,",X",1,,6,,20020418,",,X",,,,,1,,20020429,",,X",20020413,",,X",-10.6,",X,18,",,,,,12.2,",,X,29,",20.6,",X,13,",3864.8,X,409.1,",X",19.4,",,,X",,,,,,,,,4.7,",X",11.93,",,,X",-2.54,",,,X",,,190,",X",210,",X",13.4,",X",19.7,",X"
USW00093230,2002-05,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,2.7,",X",0,X,0,",X",3,",X",0,",X",0,",X",,,,,0,",X",22,",X",0,",X",5,",X",0,",X",,,1,,20020501,",,X",,,,,,,20020520,",,X",20020530,",,X",-5.6,",X,01,",,,,,2,",,X,20,",26.1,",X,30,",4193.4,X,328.6,",X",3.8,",,,X",,,,,,,,,7.73,",X",16.42,",,,X",-0.95,",,,X",0,"1,W",190,",X",210,",X",13,",X",16.5,",X"
USW00093230,2002-06,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,2.4,",X",0,X,0,",X",0,",X",0,",X",0,",X",,,,,0,",X",7,",X",0,",X",25,",X",0,",X",,,,,20020602,",,X",,,,,,,20020601,",,X",20020630,",,X",-2.2,",X,02,",,,,,0,",T,X,01,",30,",X,30,",4354.8,X,161.4,",X",0,",T,,X",,,,,,,,,12.95,",X",23.42,",,,X",2.48,",,,X",0,"3,",200,",X",200,",X",10.7,",X",14.8,",X"
USW00093230,2002-07,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,2.1,",X",13.7,X,13.7,",X",3,",X",2,",X",0,",X",,,,,0,",X",0,",X",0,",X",30,",X",2,",X",,,,,20020726,",,X",,,,,3,,20020717,",,X",20020710,",,X",1.7,",X,26,",,,,,7.9,",,X,17,",33.9,",X,10,",47.5,X,47.5,",X",16.1,",,,X",,,,,,,,,17.24,",X",27.74,",,,X",6.74,",,,X",,,200,",X",190,",X",11.6,",X",14.8,",X"
USW00093230,2002-08,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,2.3,",X",16,X,2.3,",X",0,",X",0,",X",0,",X",,,,,0,",X",6,",X",0,",X",31,",X",0,",X",,,,,20020824,"+,,X",,,,,,,20020822,",,X",20020814,"+,,X",-1.1,",X,24,+",,,,,0,",T,X,22,",31.7,",X,14,+",162.7,X,115.2,",X",0,",T,,X",,,,,,,,,14.69,",X",25.77,",,,X",3.61,",,,X",,,180,",X",180,",X",11.2,",X",15.6,",X"
USW00093230,2002-09,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,2.4,",X",16,X,0,",X",0,",X",0,",X",0,",X",,,,,0,",X",11,",X",0,",X",19,",X",0,",X",,,,,20020930,"+,,X",,,,,,,20020906,"+,,X",20020902,",,X",-2.8,",X,30,+",,,,,0,",T,X,06,+",28.3,",X,02,",349.2,X,186.5,",X",0,",T,,X",,,,,,,,,12.12,",X",22.71,",,,X",1.52,",,,X",0,",W",190,",X",200,",X",14.3,",X",20.1,",X"
USW00093230,2002-10,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,1.9,",X",16,X,0,",X",0,",X",0,",X",0,",X",,,,,0,",X",30,",X",0,",X",3,",X",0,",X",,,,,20021031,",,X",,,,,,,20021026,"+,,X",20021009,"+,,X",-8.3,",X,31,",,,,,0,",T,X,26,+",22.8,",X,09,+",718.9,X,369.7,",X",0,",T,,X",,,,,,,,,6.41,",X",16.33,",,,X",-3.51,",,,X",0,"2,W",200,",X",210,",X",11.2,",X",17,",X"
USW00093230,2002-11,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,2.5,",X",16,X,0,",X",5,",X",3,",X",1,",X",,,,,0,",X",29,",X",0,",X",0,",X",0,",X",2,,2,,20021101,",,X",,,,,,,20021110,",,X",20021106,",,X",-10.6,",X,01,",,,,,30.2,",,X,10,",16.1,",X,06,",1182.1,X,463.2,",X",45.7,",,,X",,,,,,,,,2.89,",X",10.71,",,,X",-4.92,",,,X",,,200,"1,X",190,"1,X",13.4,"1,X",19.7,"1,X"
USW00093230,2002-12,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,3.4,",X",16,X,0,"3,X",13,"1,X",4,"1,X",1,"1,X",,,,,4,"3,X",26,"3,X",6,"3,X",0,"3,X",0,"3,X",3,,9,,20021224,",3,X",,,,,,,20021218,",1,X",20021204,",3,X",-19.4,"3,X,24,",,,,,38.9,"1,,X,18,",10.6,"3,X,04,",1730.3,X,548.2,"3,X",57.1,"1,,,X",,,,,,,,,-1.24,"3,X",5.16,"3,,,X",-7.65,"3,,,X",,,200,",X",220,",X",19.2,",X",25.9,",X"
USW00093230,2003-01,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,1.6,",X",0,0,0,",0",3,",0",0,",0",0,",0",,,,,0,",0",31,",0",0,",0",0,",0",0,",0",16,,3,,20030101,",,0",,,,,,,20030123,"+,,0",20030131,",,0",-16.1,",0,01,",,,,,0.3,",,0,23,+",13.9,",0,31,",2254.2,0,523.9,",0",0.9,",,,0",,,,,,,,,1.43,",0",8.46,",,,0",-5.6,",,,0",0,"5,W",200,",X",180,",X",11.6,",X",19.7,",X"
USW00093230,2003-02,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,1.8,",X",0,0,0,",0",4,",0",1,",0",0,",0",,,,,0,",0",28,",0",2,",0",0,",0",0,",0",11,,2,,20030208,",,0",,,,,,,20030216,",,0",20030201,",,0",-15,",0,08,",,,,,9.1,",,0,16,",11.7,",0,01,",2806.2,0,552,",0",12.7,",,,0",,,,,,,,,-1.38,",0",5.16,",,,0",-7.93,",,,0",,,200,",X",190,",X",12.5,",X",17.4,",X"
USW00093230,2003-03,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,3.2,",X",0,0,0,",0",8,",0",3,",0",0,",0",,,,,0,",0",29,",0",0,",0",0,",0",0,",0",9,,2,,20030302,",,0",,,,,,,20030315,",,0",20030331,"+,,0",-10,",0,02,",,,,,10.7,",,0,15,",17.2,",0,31,+",3272.8,0,466.6,",0",24.2,",,,0",,,,,,,,,3.28,",0",10,",,,0",-3.44,",,,0",0,",W",200,",X",220,",X",16.5,",X",23.7,",X"
USW00093230,2003-04,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,3.5,",X",0,0,0,",0",12,",0",6,",0",1,",0",,,,,0,",0",29,",0",3,",0",0,",0",0,",0",16,,9,,20030404,",,0",,,,,,,20030413,",,0",20030408,",,0",-10,",0,04,",,,,,30.7,",,0,13,",15.6,",0,08,",3791.7,0,518.9,",0",69.1,",,,0",,,,,,,,,1.04,",0",6,",,,0",-3.92,",,,0",,,200,",X",200,",X",14.8,",X",20.1,",X"
USW00093230,2003-05,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,2.4,",X",0,0,0,",0",4,",0",2,",0",0,",0",,,,,0,",0",18,",0",0,",0",11,",0",0,",0",5,,1,,20030509,",,0",,,,,2,,20030508,",,0",20030528,",,0",-6.7,",0,09,",,,,,3,",,0,08,",28.9,",0,28,",4098.5,0,306.8,",0",6.8,",,,0",,,,,,,,,8.44,",0",16.99,",,,0",-0.12,",,,0",,,180,",X",170,",X",11.6,",X",17.4,",X"
USW00093230,2003-06,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,2.2,",X",0,0,0,",0",1,",0",1,",0",0,",0",,,,,0,",0",7,",0",0,",0",25,",0",0,",0",1,,1,,20030622,",,0",,,,,2,,20030623,",,0",20030628,",,0",-1.1,",0,22,",,,,,3,",,0,23,",28.3,",0,28,",4247.5,0,149,",0",3,",,,0",,,,,,,,,13.37,",0",23.69,",,,0",3.04,",,,0",,,190,",X",210,",X",9.8,",X",13.9,",X"
USW00093230,2003-07,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,2.3,",X",25,0,25,",0",4,",0",4,",0",0,",0",,,,,0,",0",3,",0",0,",0",31,",0",1,",0",4,,,,20030707,"+,,0",,,,,7,,20030731,",,0",20030730,",,0",0,",0,07,+",,,,,19.3,",,0,31,",32.2,",0,30,",52.3,0,52.3,",0",55.1,",,,0",,,,,,,,,17.45,",0",27.7,",,,0",7.21,",,,0",,,180,",X",180,",X",10.7,",X",13.9,",X"
USW00093230,2003-08,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,2.1,",X",25,0,0,",0",4,",0",1,",0",0,",0",,,,,0,",0",0,",0",0,",0",29,",0",0,",0",5,,2,,20030809,",,0",,,,,3,,20030821,",,0",20030818,",,0",1.1,",0,09,",,,,,13.5,",,0,21,",30,",0,18,",142.7,0,90.4,",0",16.6,",,,0",,,,,,,,,15.42,",0",24.72,",,,0",6.12,",,,0",0,"1,W",190,",X",220,",X",11.2,",X",15.6,",X"
USW00093230,2003-09,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,2.2,",X",25,0,0,",0",1,",0",0,",0",0,",0",,,,,0,",0",8,",0",0,",0",25,",0",0,",0",1,,,,20030918,",,0",,,,,2,,20030903,",,0",20030926,",,0",-2.2,",0,18,",,,,,1,",,0,03,",27.8,",0,26,",297.5,0,154.8,",0",1,",,,0",,,,,,,,,13.17,",0",23.74,",,,0",2.61,",,,0",0,"4,W",190,",X",200,",X",13.9,",X",17.4,",X"
USW00093230,2003-10,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,2.1,",X",25,0,0,",0",1,",0",1,",0",0,",0",,,,,0,",0",22,",0",1,",0",20,",0",0,",0",1,,1,,20031031,",,0",,,,,,,20031031,",,0",20031021,",,0",-8.3,",0,31,",,,,,9.9,",,0,31,",24.4,",0,21,",575,0,277.5,",0",9.9,",,,0",,,,,,,,,9.38,",0",19.84,",,,0",-1.08,",,,0",0,",W",200,",X",190,",X",16.1,",X",24.1,",X"
USW00093230,2003-11,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,2.5,",X",25,0,0,",0",7,",0",3,",0",1,",0",,,,,0,",0",29,",0",0,",0",0,",0",0,",0",8,,1,,20031104,",,0",,,,,,,20031109,",,0",20031119,",,0",-15,",0,04,",,,,,28.2,",,0,09,",13.9,",0,19,",1125.6,0,550.6,",0",39.4,",,,0",,,,,,,,,-0.02,",0",6.54,",,,0",-6.59,",,,0",0,",W",200,",X",190,",X",12.5,",X",17,",X"
USW00093230,2003-12,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,2.9,",X",25,0,0,",0",19,",0",10,",0",2,",0",,,,,2,",0",28,",0",5,",0",0,",0",0,",0",23,,5,,20031227,",,0",,,,,1,,20031224,",,0",20031219,",,0",-21.1,",0,27,",,,,,36.3,",,0,24,",13.3,",0,19,",1741.8,0,616.2,",0",142.4,",,,0",,,,,,,,,-1.55,",0",4.33,",,,0",-7.42,",,,0",0,",W",190,",X",190,",X",16.5,",X",20.6,",X"
USW00093230,2004-01,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,2.2,",X",0,0,0,",0",8,",0",4,",0",0,",0",,,,,3,",0",31,",0",4,",0",0,",0",0,",0",14,,4,,20040104,",,0",,,,,,,20040102,",,0",20040112,",,0",-25,",0,04,",,,,,11.2,",,0,02,",10.6,",0,12,",2384.7,0,642.9,",0",31.4,",,,0",,,,,,,,,-2.4,",0",4.52,",,,0",-9.33,",,,0",0,"1,W",190,",X",190,",X",15.6,",X",20.6,",X"
USW00093230,2004-02,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,2.5,",X",0,0,0,",0",13,",0",7,",0",3,",0",,,,,1,",0",28,",0",3,",0",0,",0",0,",0",19,,6,,20040208,",,0",,,,,,,20040225,",,0",20040211,",,0",-18.3,",0,08,",,,,,31,",,0,25,",8.9,",0,11,",2997.8,0,613.1,",0",126.3,",,,0",,,,,,,,,-2.81,",0",3.54,",,,0",-9.15,",,,0",0,"1,W",170,",X",180,",X",17.9,",X",21.5,",X"
USW00093230,2004-03,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,2.3,",W",0,0,0,",0",3,",0",2,",0",0,",0",,,,,0,",0",31,",0",0,",0",0,",0",0,",0",4,,,,20040303,",,0",,,,,,,20040325,",,0",20040320,",,0",-10.6,",0,03,",,,,,11.9,",,0,25,",19.4,",0,20,",3437.6,0,439.8,",0",20,",,,0",,,,,,,,,4.15,",0",12.31,",,,0",-4.02,",,,0",,,200,",W",190,",W",13.9,",W",19.7,",W"
USW00093230,2004-04,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,3.5,"1,X",0,0,0,",0",4,",0",1,",0",0,",0",,,,,0,",0",26,",0",0,",0",2,",0",0,",0",6,,,,20040430,",,0",,,,,,,20040421,",,0",20040427,",,0",-4.4,",0,30,",,,,,2.8,",,0,21,",21.7,",0,27,",3811.8,0,374.2,",0",5.4,",,,0",,,,,,,,,5.86,",0",13.22,",,,0",-1.5,",,,0",,,200,"2,X",190,"1,X",15.6,"2,X",20.6,"1,X"
USW00093230,2004-05,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,3.1,",X",0,0,0,",0",6,",0",2,",0",0,",0",,,,,0,",0",23,",0",0,",0",6,",0",0,",0",4,,2,,20040512,",,0",,,,,2,,20040511,",,0",20040503,",,0",-3.3,",0,12,",,,,,10.7,",,0,11,",25,",0,03,",4116.3,0,304.5,",0",20.7,",,,0",,,,,,,,,8.51,",0",17.25,",,,0",-0.23,",,,0",,,190,",X",200,",X",13.9,",X",20.1,",X"
USW00093230,2004-06,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,2.5,",X",0,0,0,",0",3,",0",1,",0",0,",0",,,,,0,",0",4,",0",0,",0",25,",0",0,",0",1,,,,20040608,",,0",,,,,4,,20040629,",,0",20040622,",,0",-2.2,",0,08,",,,,,4.6,",,0,29,",26.7,",0,22,",4287.3,0,171,",0",7.4,",,,0",,,,,,,,,12.63,",0",22.75,",,,0",2.51,",,,0",,,200,",X",180,",X",16.1,",X",24.1,",X"
USW00093230,2004-07,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,2.3,",X",0.5,0,0.5,",0",0,",0",0,",0",0,",0",,,,,0,",0",0,",0",0,",0",31,",0",0,",0",,,,,20040711,",,0",,,,,2,,20040724,"+,,0",20040728,",,0",1.7,",0,11,",,,,,0,",T,0,24,+",30,",0,28,",68.7,0,68.7,",0",0,",T,,0",,,,,,,,,16.14,",0",26.57,",,,0",5.7,",,,0",,,180,",X",190,",X",10.7,",X",13.9,",X"
USW00093230,2004-08,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,2.3,",X",0.8,0,0.3,",0",0,",0",0,",0",0,",0",,,,,0,",0",0,",0",0,",0",28,",0",0,",0",,,,,20040807,"+,,0",,,,,3,,20040819,"+,,0",20040811,",,0",0.6,",0,07,+",,,,,0,",T,0,19,+",30.6,",0,11,",166.6,0,97.9,",0",0,",T,,0",,,,,,,,,15.18,",0",25.4,",,,0",4.97,",,,0",,,190,",X",190,",X",11.6,",X",17,",X"
USW00093230,2004-09,38.89838,-119.99617,1907,"SOUTH LAKE TAHOE AIRPORT, CA US",,,,,,,,,2.5,",X",1.9,0,1.1,",0",1,",0",0,",0",0,",0",,,,,0,",0",16,",0",0,",0",24,",0",0,",0",1,,,,20040921,",,0",,,,,2,,20040920,",,0",20040901,",,0",-4.4,",0,21,",,,,,1.8,",,0,20,",27.8,",0,01,",377.9,0,211.3,",0",1.8,",,,0",,,,,,,,,11.33,",0",21.87,",,,0",0.78,",,,0",0,"1,W",200,",X",190,",X",15.6,",X",21,",X"
